# r,gr
5.400000095367431641e+00,2.650993585586547852e+00
5.410000324249267578e+00,2.612904787063598633e+00
5.420000076293945312e+00,2.526009082794189453e+00
5.430000305175781250e+00,2.392848253250122070e+00
5.440000057220458984e+00,2.217079639434814453e+00
5.450000286102294922e+00,2.003349542617797852e+00
5.460000038146972656e+00,1.757208108901977539e+00
5.470000267028808594e+00,1.484880328178405762e+00
5.480000019073486328e+00,1.193185925483703613e+00
5.490000247955322266e+00,8.892537355422973633e-01
5.500000000000000000e+00,5.804272294044494629e-01
5.510000228881835938e+00,2.739598751068115234e-01
5.519999980926513672e+00,-2.307222597301006317e-02
5.530000209808349609e+00,-3.040717244148254395e-01
5.539999961853027344e+00,-5.629754066467285156e-01
5.550000190734863281e+00,-7.945251464843750000e-01
5.559999942779541016e+00,-9.942951798439025879e-01
5.570000171661376953e+00,-1.158887982368469238e+00
5.579999923706054688e+00,-1.285934567451477051e+00
5.590000152587890625e+00,-1.374193072319030762e+00
5.599999904632568359e+00,-1.423530817031860352e+00
5.610000133514404297e+00,-1.434916138648986816e+00
5.619999885559082031e+00,-1.410362720489501953e+00
5.630000114440917969e+00,-1.352842211723327637e+00
5.639999866485595703e+00,-1.266194224357604980e+00
