16
{'composition': {'Au': 16}, 'crystal structure': 'fcc', 'shape': 'ellipsoid', 'MOI': array([6.237, 6.237, 6.237]), 'MOInormalized': array([6.237, 6.237, 6.237]), 'MOI_dim': array([7.897, 7.897, 7.897]), 'main_dim': array([3.382, 0.   ]), 'secondary_dim': {'edges': {'edge_1': {'length': None, 'atoms_per_edge': None}, 'edge_2': {'length': None, 'atoms_per_edge': None}}}, 'truncation': False, 'number_of_atoms': 16, 'wulff': False, 'crystallization': {'state': 'crystalline', 'type': 'monocrystalline', 'subtype': 'random'}, 'wire_description': {'nRot': None, 'plane_rotated': None}}
# q,fq
1.835000038146972656e+01,-5.246821045875549316e-02
1.840000152587890625e+01,-1.951443701982498169e-01
1.845000076293945312e+01,-3.075835406780242920e-01
1.850000000000000000e+01,-3.899637460708618164e-01
1.855000114440917969e+01,-4.447677433490753174e-01
1.860000038146972656e+01,-4.763100445270538330e-01
1.864999961853027344e+01,-4.901737868785858154e-01
1.870000076293945312e+01,-4.925210475921630859e-01
1.875000000000000000e+01,-4.894982874393463135e-01
1.880000114440917969e+01,-4.865835011005401611e-01
1.885000038146972656e+01,-4.881508648395538330e-01
1.889999961853027344e+01,-4.971106648445129395e-01
1.895000076293945312e+01,-5.147167444229125977e-01
1.900000000000000000e+01,-5.405861735343933105e-01
1.904999923706054688e+01,-5.728278160095214844e-01
1.910000038146972656e+01,-6.083396077156066895e-01
1.914999961853027344e+01,-6.431705951690673828e-01
1.920000076293945312e+01,-6.729622483253479004e-01
1.925000000000000000e+01,-6.933786273002624512e-01
1.929999923706054688e+01,-7.005051374435424805e-01
1.935000038146972656e+01,-6.911731362342834473e-01
1.939999961853027344e+01,-6.631905436515808105e-01
1.945000076293945312e+01,-6.154556870460510254e-01
1.950000000000000000e+01,-5.479827523231506348e-01
1.954999923706054688e+01,-4.617977440357208252e-01
1.960000038146972656e+01,-3.587554395198822021e-01
1.964999961853027344e+01,-2.413509637117385864e-01
1.970000076293945312e+01,-1.124828830361366272e-01
1.975000000000000000e+01,2.476874366402626038e-02
1.979999923706054688e+01,1.673267185688018799e-01
1.985000038146972656e+01,3.122062087059020996e-01
1.989999961853027344e+01,4.565954804420471191e-01
1.995000076293945312e+01,5.978138446807861328e-01
