147
{'composition': {'Au': 147}, 'crystal structure': 'fcc', 'shape': 'epbpyM', 'MOI': array([25.58050138, 30.95936867, 30.95936867]), 'MOInormalized': array([25.58050138, 30.95936867, 30.95936867]), 'MOI_dim': None, 'main_dim': array([9.096, 5.954]), 'secondary_dim': {'edges': {'edge_1': {'length': 8.651274691122111, 'atoms_per_edge': 4}, 'edge_2': {'length': 9.096488529223484, 'atoms_per_edge': 4}}}, 'truncation': False, 'number_of_atoms': 147, 'wulff': False, 'crystallization': {'state': 'crystalline', 'type': 'monocrystalline', 'subtype': 'twinned'}}
# q,fq
1.700000000000000000e+01,-1.393470168113708496e+00
1.704999923706054688e+01,-1.487284064292907715e+00
1.710000038146972656e+01,-1.500624895095825195e+00
1.714999961853027344e+01,-1.429931044578552246e+00
1.720000076293945312e+01,-1.273996114730834961e+00
1.725000000000000000e+01,-1.033206582069396973e+00
1.729999923706054688e+01,-7.120478153228759766e-01
1.735000038146972656e+01,-3.241297602653503418e-01
1.739999961853027344e+01,1.030871123075485229e-01
1.744999885559082031e+01,5.275973677635192871e-01
1.750000000000000000e+01,8.981914520263671875e-01
1.754999923706054688e+01,1.165286660194396973e+00
1.760000038146972656e+01,1.294383645057678223e+00
1.764999961853027344e+01,1.276598811149597168e+00
1.769999885559082031e+01,1.132488608360290527e+00
1.775000000000000000e+01,9.073513150215148926e-01
1.779999923706054688e+01,6.595248579978942871e-01
1.784999847412109375e+01,4.460711479187011719e-01
1.789999961853027344e+01,3.105353116989135742e-01
1.794999885559082031e+01,2.761659622192382812e-01
1.800000000000000000e+01,3.451014757156372070e-01
1.804999923706054688e+01,5.019132494926452637e-01
1.809999847412109375e+01,7.186902761459350586e-01
1.814999961853027344e+01,9.596579670906066895e-01
1.820000076293945312e+01,1.184775948524475098e+00
1.825000000000000000e+01,1.353275537490844727e+00
1.830000114440917969e+01,1.428236603736877441e+00
1.835000038146972656e+01,1.382530212402343750e+00
1.840000152587890625e+01,1.204771161079406738e+00
1.845000076293945312e+01,9.034603834152221680e-01
1.850000000000000000e+01,5.067524313926696777e-01
1.855000114440917969e+01,5.770338326692581177e-02
1.860000038146972656e+01,-3.941797614097595215e-01
1.864999961853027344e+01,-8.027675151824951172e-01
1.870000076293945312e+01,-1.133337497711181641e+00
1.875000000000000000e+01,-1.367059111595153809e+00
1.880000114440917969e+01,-1.501254439353942871e+00
1.885000038146972656e+01,-1.546069383621215820e+00
1.889999961853027344e+01,-1.519372940063476562e+00
1.895000076293945312e+01,-1.441283106803894043e+00
1.900000000000000000e+01,-1.330426335334777832e+00
1.904999923706054688e+01,-1.201974272727966309e+00
1.910000038146972656e+01,-1.067975163459777832e+00
1.914999961853027344e+01,-9.386504292488098145e-01
1.920000076293945312e+01,-8.233275413513183594e-01
1.925000000000000000e+01,-7.297294735908508301e-01
1.929999923706054688e+01,-6.609299182891845703e-01
1.935000038146972656e+01,-6.113062500953674316e-01
1.939999961853027344e+01,-5.637040734291076660e-01
1.945000076293945312e+01,-4.909030199050903320e-01
1.950000000000000000e+01,-3.628306090831756592e-01
1.954999923706054688e+01,-1.583948880434036255e-01
1.960000038146972656e+01,1.222626939415931702e-01
1.964999961853027344e+01,4.511311650276184082e-01
1.970000076293945312e+01,7.761703729629516602e-01
1.975000000000000000e+01,1.036180615425109863e+00
1.979999923706054688e+01,1.182736396789550781e+00
1.985000038146972656e+01,1.199927330017089844e+00
1.989999961853027344e+01,1.113031387329101562e+00
1.995000076293945312e+01,9.805741310119628906e-01
