147
{'composition': {'Au': 147}, 'crystal structure': 'fcc', 'shape': 'epbpyM', 'MOI': array([25.58050138, 30.95936867, 30.95936867]), 'MOInormalized': array([25.58050138, 30.95936867, 30.95936867]), 'MOI_dim': None, 'main_dim': array([9.096, 5.954]), 'secondary_dim': {'edges': {'edge_1': {'length': 8.651274691122111, 'atoms_per_edge': 4}, 'edge_2': {'length': 9.096488529223484, 'atoms_per_edge': 4}}}, 'truncation': False, 'number_of_atoms': 147, 'wulff': False, 'crystallization': {'state': 'crystalline', 'type': 'monocrystalline', 'subtype': 'twinned'}}
# r,gr
1.789999961853027344e+00,-4.013072252273559570e-01
1.799999952316284180e+00,-3.542282283306121826e-01
1.809999942779541016e+00,-3.087870478630065918e-01
1.819999933242797852e+00,-2.669334113597869873e-01
1.830000042915344238e+00,-2.305227220058441162e-01
1.840000033378601074e+00,-2.012428641319274902e-01
1.850000023841857910e+00,-1.805407702922821045e-01
1.860000014305114746e+00,-1.695581525564193726e-01
1.870000004768371582e+00,-1.690834164619445801e-01
1.879999995231628418e+00,-1.795043647289276123e-01
1.889999985694885254e+00,-2.007879316806793213e-01
1.899999976158142090e+00,-2.324682325124740601e-01
1.910000085830688477e+00,-2.736524343490600586e-01
1.919999957084655762e+00,-3.230447471141815186e-01
1.929999947547912598e+00,-3.789924681186676025e-01
1.939999938011169434e+00,-4.395303130149841309e-01
1.949999928474426270e+00,-5.024628639221191406e-01
1.959999918937683105e+00,-5.654355287551879883e-01
1.969999909400939941e+00,-6.260271668434143066e-01
1.979999899864196777e+00,-6.818430423736572266e-01
1.990000009536743164e+00,-7.306128740310668945e-01
2.000000000000000000e+00,-7.702772021293640137e-01
2.009999990463256836e+00,-7.990850210189819336e-01
2.019999980926513672e+00,-8.156635761260986328e-01
2.029999971389770508e+00,-8.190879225730895996e-01
2.039999961853027344e+00,-8.089271783828735352e-01
2.049999952316284180e+00,-7.852804064750671387e-01
2.059999942779541016e+00,-7.487855553627014160e-01
2.069999933242797852e+00,-7.006109356880187988e-01
2.079999923706054688e+00,-6.424219012260437012e-01
2.089999914169311523e+00,-5.763395428657531738e-01
2.099999904632568359e+00,-5.048609972000122070e-01
2.109999895095825195e+00,-4.307765960693359375e-01
2.119999885559082031e+00,-3.570696413516998291e-01
2.129999876022338867e+00,-2.868036627769470215e-01
2.139999866485595703e+00,-2.230063527822494507e-01
2.149999856948852539e+00,-1.685430258512496948e-01
2.160000085830688477e+00,-1.260068863630294800e-01
2.170000076293945312e+00,-9.760377556085586548e-02
2.180000066757202148e+00,-8.505072444677352905e-02
2.190000057220458984e+00,-8.949376642704010010e-02
2.200000047683715820e+00,-1.114445477724075317e-01
2.210000038146972656e+00,-1.507346779108047485e-01
2.220000028610229492e+00,-2.065065056085586548e-01
2.230000019073486328e+00,-2.772130370140075684e-01
2.240000009536743164e+00,-3.606602251529693604e-01
2.250000000000000000e+00,-4.540667533874511719e-01
2.259999990463256836e+00,-5.541537404060363770e-01
2.269999980926513672e+00,-6.572532653808593750e-01
2.279999971389770508e+00,-7.594371438026428223e-01
2.289999961853027344e+00,-8.566615581512451172e-01
2.299999952316284180e+00,-9.449183940887451172e-01
2.309999942779541016e+00,-1.020395636558532715e+00
2.319999933242797852e+00,-1.079629540443420410e+00
2.329999923706054688e+00,-1.119658708572387695e+00
2.339999914169311523e+00,-1.138153672218322754e+00
2.349999904632568359e+00,-1.133538961410522461e+00
2.359999895095825195e+00,-1.105076670646667480e+00
2.369999885559082031e+00,-1.052940964698791504e+00
2.379999876022338867e+00,-9.782452583312988281e-01
2.389999866485595703e+00,-8.830379247665405273e-01
2.400000095367431641e+00,-7.702658772468566895e-01
2.410000085830688477e+00,-6.437123417854309082e-01
2.420000076293945312e+00,-5.078743100166320801e-01
2.430000066757202148e+00,-3.678326904773712158e-01
2.440000057220458984e+00,-2.290852218866348267e-01
2.450000047683715820e+00,-9.735842049121856689e-02
2.460000038146972656e+00,2.159903012216091156e-02
2.470000028610229492e+00,1.222298741340637207e-01
2.480000019073486328e+00,1.993899047374725342e-01
2.490000009536743164e+00,2.485603690147399902e-01
2.500000000000000000e+00,2.660439014434814453e-01
2.509999990463256836e+00,2.491534501314163208e-01
2.519999980926513672e+00,1.963615566492080688e-01
2.529999971389770508e+00,1.074230894446372986e-01
2.539999961853027344e+00,-1.654742285609245300e-02
2.549999952316284180e+00,-1.730349361896514893e-01
2.559999942779541016e+00,-3.581344187259674072e-01
2.569999933242797852e+00,-5.666001439094543457e-01
2.579999923706054688e+00,-7.919571399688720703e-01
2.589999914169311523e+00,-1.026645660400390625e+00
2.599999904632568359e+00,-1.262210607528686523e+00
2.609999895095825195e+00,-1.489532351493835449e+00
2.619999885559082031e+00,-1.699085712432861328e+00
2.629999876022338867e+00,-1.881221771240234375e+00
2.640000104904174805e+00,-2.026469469070434570e+00
2.650000095367431641e+00,-2.125827312469482422e+00
2.660000085830688477e+00,-2.171084880828857422e+00
2.670000076293945312e+00,-2.155092716217041016e+00
2.680000066757202148e+00,-2.072036027908325195e+00
2.690000057220458984e+00,-1.917658209800720215e+00
2.700000047683715820e+00,-1.689462661743164062e+00
2.710000038146972656e+00,-1.386851787567138672e+00
2.720000028610229492e+00,-1.011217594146728516e+00
2.730000019073486328e+00,-5.659802556037902832e-01
2.740000009536743164e+00,-5.656185746192932129e-02
2.750000000000000000e+00,5.096969008445739746e-01
2.759999990463256836e+00,1.123682975769042969e+00
2.769999980926513672e+00,1.774708151817321777e+00
2.779999971389770508e+00,2.450760602951049805e+00
2.789999961853027344e+00,3.138793468475341797e+00
2.799999952316284180e+00,3.825060367584228516e+00
2.809999942779541016e+00,4.495461463928222656e+00
2.819999933242797852e+00,5.135923385620117188e+00
2.829999923706054688e+00,5.732767581939697266e+00
2.839999914169311523e+00,6.273086071014404297e+00
2.849999904632568359e+00,6.745082855224609375e+00
2.859999895095825195e+00,7.138409614562988281e+00
2.869999885559082031e+00,7.444443225860595703e+00
2.880000114440917969e+00,7.656527042388916016e+00
2.890000104904174805e+00,7.770144939422607422e+00
2.900000095367431641e+00,7.783062934875488281e+00
2.910000085830688477e+00,7.695381164550781250e+00
2.920000076293945312e+00,7.509526729583740234e+00
2.930000066757202148e+00,7.230180740356445312e+00
2.940000057220458984e+00,6.864145755767822266e+00
2.950000047683715820e+00,6.420156002044677734e+00
2.960000038146972656e+00,5.908619880676269531e+00
2.970000028610229492e+00,5.341333389282226562e+00
2.980000019073486328e+00,4.731148719787597656e+00
2.990000009536743164e+00,4.091615676879882812e+00
3.000000000000000000e+00,3.436608552932739258e+00
3.009999990463256836e+00,2.779949903488159180e+00
3.019999980926513672e+00,2.135040998458862305e+00
3.029999971389770508e+00,1.514507889747619629e+00
3.039999961853027344e+00,9.298799633979797363e-01
3.049999952316284180e+00,3.913003206253051758e-01
3.059999942779541016e+00,-9.270767122507095337e-02
3.069999933242797852e+00,-5.154280662536621094e-01
3.079999923706054688e+00,-8.720836043357849121e-01
3.089999914169311523e+00,-1.159901380538940430e+00
3.099999904632568359e+00,-1.378118157386779785e+00
3.109999895095825195e+00,-1.527925729751586914e+00
3.119999885559082031e+00,-1.612359285354614258e+00
3.129999876022338867e+00,-1.636131644248962402e+00
3.139999866485595703e+00,-1.605416417121887207e+00
3.149999856948852539e+00,-1.527603030204772949e+00
3.159999847412109375e+00,-1.411014437675476074e+00
3.169999837875366211e+00,-1.264595985412597656e+00
3.179999828338623047e+00,-1.097617387771606445e+00
