# q,iq
1.559999942779541016e+01,1.272895937500000000e+05
1.564999961853027344e+01,1.391908281250000000e+05
1.569999980926513672e+01,1.416357031250000000e+05
1.575000000000000000e+01,1.288610468750000000e+05
1.580000019073486328e+01,1.030975703125000000e+05
1.585000038146972656e+01,7.433765625000000000e+04
1.590000057220458984e+01,5.448713281250000000e+04
1.594999980926513672e+01,5.000429687500000000e+04
1.600000000000000000e+01,5.848224218750000000e+04
1.604999923706054688e+01,7.188343750000000000e+04
1.610000038146972656e+01,8.396679687500000000e+04
1.614999961853027344e+01,9.580359375000000000e+04
1.620000076293945312e+01,1.143613437500000000e+05
1.625000000000000000e+01,1.447282500000000000e+05
1.630000114440917969e+01,1.824177812500000000e+05
1.635000038146972656e+01,2.129865000000000000e+05
1.640000152587890625e+01,2.207170937500000000e+05
1.645000076293945312e+01,2.002956562500000000e+05
1.650000000000000000e+01,1.621889687500000000e+05
1.655000114440917969e+01,1.268383437500000000e+05
1.660000038146972656e+01,1.116017421875000000e+05
1.664999961853027344e+01,1.202088906250000000e+05
1.670000076293945312e+01,1.424637500000000000e+05
1.675000000000000000e+01,1.636423906250000000e+05
1.680000114440917969e+01,1.755210937500000000e+05
1.685000038146972656e+01,1.803205781250000000e+05
1.689999961853027344e+01,1.853313750000000000e+05
1.695000076293945312e+01,1.938683125000000000e+05
1.700000000000000000e+01,2.007960625000000000e+05
1.704999923706054688e+01,1.963431562500000000e+05
1.710000038146972656e+01,1.744654375000000000e+05
1.714999961853027344e+01,1.382948593750000000e+05
1.720000076293945312e+01,9.822770312500000000e+04
1.725000000000000000e+01,6.490264453125000000e+04
1.729999923706054688e+01,4.346158593750000000e+04
1.735000038146972656e+01,3.358333593750000000e+04
1.739999961853027344e+01,3.393551562500000000e+04
1.744999885559082031e+01,4.563870312500000000e+04
1.750000000000000000e+01,7.084292187500000000e+04
1.754999923706054688e+01,1.077576718750000000e+05
1.760000038146972656e+01,1.474296250000000000e+05
1.764999961853027344e+01,1.763185468750000000e+05
1.769999885559082031e+01,1.836727812500000000e+05
1.775000000000000000e+01,1.682596093750000000e+05
1.779999923706054688e+01,1.392575937500000000e+05
1.784999847412109375e+01,1.105709843750000000e+05
1.789999961853027344e+01,9.279398437500000000e+04
1.794999885559082031e+01,8.837481250000000000e+04
1.800000000000000000e+01,9.260728906250000000e+04
1.804999923706054688e+01,9.854793750000000000e+04
1.809999847412109375e+01,1.015517421875000000e+05
1.814999961853027344e+01,1.004441406250000000e+05
1.820000076293945312e+01,9.579689062500000000e+04
1.825000000000000000e+01,8.798967187500000000e+04
1.830000114440917969e+01,7.705925781250000000e+04
1.835000038146972656e+01,6.386555859375000000e+04
1.840000152587890625e+01,5.069691796875000000e+04
1.845000076293945312e+01,4.047049609375000000e+04
1.850000000000000000e+01,3.565016406250000000e+04
1.855000114440917969e+01,3.836543750000000000e+04
1.860000038146972656e+01,5.124734765625000000e+04
1.864999961853027344e+01,7.684290625000000000e+04
1.870000076293945312e+01,1.145099453125000000e+05
1.875000000000000000e+01,1.570627812500000000e+05
1.880000114440917969e+01,1.913252500000000000e+05
1.885000038146972656e+01,2.041929375000000000e+05
1.889999961853027344e+01,1.907075937500000000e+05
1.895000076293945312e+01,1.577862187500000000e+05
1.900000000000000000e+01,1.202673593750000000e+05
1.904999923706054688e+01,9.215703125000000000e+04
1.910000038146972656e+01,7.980478125000000000e+04
1.914999961853027344e+01,8.144746875000000000e+04
1.920000076293945312e+01,9.171620312500000000e+04
1.925000000000000000e+01,1.060208359375000000e+05
1.929999923706054688e+01,1.212974687500000000e+05
1.935000038146972656e+01,1.341435000000000000e+05
1.939999961853027344e+01,1.398906718750000000e+05
1.945000076293945312e+01,1.345405156250000000e+05
1.950000000000000000e+01,1.178926562500000000e+05
1.954999923706054688e+01,9.472552343750000000e+04
1.960000038146972656e+01,7.265314062500000000e+04
1.964999961853027344e+01,5.829028125000000000e+04
1.970000076293945312e+01,5.447147656250000000e+04
1.975000000000000000e+01,5.992952343750000000e+04
1.979999923706054688e+01,7.076539062500000000e+04
1.985000038146972656e+01,8.226842187500000000e+04
1.989999961853027344e+01,9.031232812500000000e+04
1.995000076293945312e+01,9.241743750000000000e+04
