# q,iq
1.590000057220458984e+01,1.125539000000000000e+06
1.594999980926513672e+01,1.415829750000000000e+06
1.600000000000000000e+01,1.194034000000000000e+06
1.604999923706054688e+01,6.967762500000000000e+05
1.610000038146972656e+01,3.148011250000000000e+05
1.614999961853027344e+01,1.588748750000000000e+05
1.620000076293945312e+01,1.193890937500000000e+05
1.625000000000000000e+01,1.079069062500000000e+05
1.630000114440917969e+01,1.110036875000000000e+05
1.635000038146972656e+01,1.286494375000000000e+05
1.640000152587890625e+01,2.141075000000000000e+05
1.645000076293945312e+01,4.974815000000000000e+05
1.650000000000000000e+01,9.725606250000000000e+05
1.655000114440917969e+01,1.328268500000000000e+06
1.660000038146972656e+01,1.240602875000000000e+06
1.664999961853027344e+01,7.858001250000000000e+05
1.670000076293945312e+01,3.512448125000000000e+05
1.675000000000000000e+01,2.246508750000000000e+05
1.680000114440917969e+01,3.951742500000000000e+05
1.685000038146972656e+01,6.079980000000000000e+05
1.689999961853027344e+01,6.000637500000000000e+05
1.695000076293945312e+01,4.254731250000000000e+05
1.700000000000000000e+01,3.856592500000000000e+05
1.704999923706054688e+01,5.325556250000000000e+05
1.710000038146972656e+01,5.808804375000000000e+05
1.714999961853027344e+01,3.990054062500000000e+05
1.720000076293945312e+01,1.838482500000000000e+05
1.725000000000000000e+01,9.810631250000000000e+04
1.729999923706054688e+01,1.055351875000000000e+05
1.735000038146972656e+01,1.550536875000000000e+05
1.739999961853027344e+01,2.167039375000000000e+05
1.744999885559082031e+01,2.332743437500000000e+05
1.750000000000000000e+01,2.999515312500000000e+05
1.754999923706054688e+01,6.581797500000000000e+05
1.760000038146972656e+01,1.231516250000000000e+06
1.764999961853027344e+01,1.515137500000000000e+06
1.769999885559082031e+01,1.223174375000000000e+06
1.775000000000000000e+01,6.663210000000000000e+05
1.779999923706054688e+01,2.908200625000000000e+05
1.784999847412109375e+01,2.335164062500000000e+05
1.789999961853027344e+01,3.826147500000000000e+05
1.794999885559082031e+01,5.222167500000000000e+05
1.800000000000000000e+01,4.928073750000000000e+05
1.804999923706054688e+01,4.226775000000000000e+05
1.809999847412109375e+01,5.734671875000000000e+05
1.814999961853027344e+01,8.765765625000000000e+05
1.820000076293945312e+01,9.698307500000000000e+05
1.825000000000000000e+01,7.202653750000000000e+05
1.830000114440917969e+01,3.698822500000000000e+05
1.835000038146972656e+01,1.826206562500000000e+05
1.840000152587890625e+01,2.016041093750000000e+05
1.845000076293945312e+01,2.961265000000000000e+05
1.850000000000000000e+01,3.190642500000000000e+05
1.855000114440917969e+01,2.847621250000000000e+05
1.860000038146972656e+01,3.473163437500000000e+05
1.864999961853027344e+01,5.227294375000000000e+05
1.870000076293945312e+01,6.138481250000000000e+05
1.875000000000000000e+01,4.955030625000000000e+05
1.880000114440917969e+01,2.783869687500000000e+05
1.885000038146972656e+01,1.684969375000000000e+05
1.889999961853027344e+01,2.788579687500000000e+05
1.895000076293945312e+01,5.009475312500000000e+05
1.900000000000000000e+01,5.868006250000000000e+05
1.904999923706054688e+01,5.082056562500000000e+05
1.910000038146972656e+01,5.185356875000000000e+05
1.914999961853027344e+01,6.757900000000000000e+05
1.920000076293945312e+01,6.952795625000000000e+05
1.925000000000000000e+01,4.538692812500000000e+05
1.929999923706054688e+01,1.899699218750000000e+05
1.935000038146972656e+01,1.013404062500000000e+05
1.939999961853027344e+01,1.428829687500000000e+05
1.945000076293945312e+01,2.074497500000000000e+05
1.950000000000000000e+01,2.267662500000000000e+05
1.954999923706054688e+01,2.027664375000000000e+05
1.960000038146972656e+01,2.630240312500000000e+05
1.964999961853027344e+01,4.974059687500000000e+05
1.970000076293945312e+01,7.308286250000000000e+05
1.975000000000000000e+01,6.972702500000000000e+05
1.979999923706054688e+01,4.282197812500000000e+05
1.985000038146972656e+01,2.331691093750000000e+05
1.989999961853027344e+01,2.705248125000000000e+05
1.995000076293945312e+01,3.685175000000000000e+05
