# q,iq
1.825000000000000000e+01,2.048706445312500000e+04
1.830000114440917969e+01,1.948493554687500000e+04
1.835000038146972656e+01,1.868449804687500000e+04
1.840000152587890625e+01,1.812827539062500000e+04
1.845000076293945312e+01,1.779646484375000000e+04
1.850000000000000000e+01,1.770889062500000000e+04
1.855000114440917969e+01,1.805999609375000000e+04
1.860000038146972656e+01,2.182851367187500000e+04
1.864999961853027344e+01,2.005097070312500000e+04
1.870000076293945312e+01,2.169808203125000000e+04
1.875000000000000000e+01,2.503469921875000000e+04
1.880000114440917969e+01,3.073562890625000000e+04
1.885000038146972656e+01,3.291164062500000000e+04
1.889999961853027344e+01,3.019497851562500000e+04
1.895000076293945312e+01,2.906960546875000000e+04
1.900000000000000000e+01,2.957903320312500000e+04
1.904999923706054688e+01,2.912863671875000000e+04
1.910000038146972656e+01,2.842450000000000000e+04
1.914999961853027344e+01,2.822403320312500000e+04
1.920000076293945312e+01,2.834884765625000000e+04
1.925000000000000000e+01,2.864907617187500000e+04
1.929999923706054688e+01,2.887916210937500000e+04
1.935000038146972656e+01,2.851365429687500000e+04
1.939999961853027344e+01,2.718053906250000000e+04
1.945000076293945312e+01,2.515052539062500000e+04
1.950000000000000000e+01,2.314533203125000000e+04
1.954999923706054688e+01,2.161114648437500000e+04
1.960000038146972656e+01,2.045588281250000000e+04
1.964999961853027344e+01,1.953923828125000000e+04
1.970000076293945312e+01,1.903489843750000000e+04
1.975000000000000000e+01,1.910521875000000000e+04
1.979999923706054688e+01,1.948394335937500000e+04
1.985000038146972656e+01,1.966570898437500000e+04
1.989999961853027344e+01,1.946180273437500000e+04
1.995000076293945312e+01,1.919602343750000000e+04
