# q,fq
1.880000114440917969e+01,1.213596439361572266e+01
1.885000038146972656e+01,1.587111949920654297e+01
1.889999961853027344e+01,1.260901927947998047e+01
1.895000076293945312e+01,4.986322402954101562e+00
1.900000000000000000e+01,-1.636883258819580078e+00
1.904999923706054688e+01,-4.030166149139404297e+00
1.910000038146972656e+01,-2.654944181442260742e+00
1.914999961853027344e+01,-2.942648530006408691e-01
1.920000076293945312e+01,4.424638748168945312e-01
1.925000000000000000e+01,-2.829446196556091309e-01
1.929999923706054688e+01,3.380443751811981201e-01
1.935000038146972656e+01,3.805488348007202148e+00
1.939999961853027344e+01,7.534360885620117188e+00
1.945000076293945312e+01,7.622923374176025391e+00
1.950000000000000000e+01,3.466304063796997070e+00
1.954999923706054688e+01,-1.810509920120239258e+00
1.960000038146972656e+01,-4.841562747955322266e+00
1.964999961853027344e+01,-4.883154392242431641e+00
1.970000076293945312e+01,-3.685888528823852539e+00
1.975000000000000000e+01,-3.220005273818969727e+00
1.979999923706054688e+01,-3.431204319000244141e+00
1.985000038146972656e+01,-2.513975143432617188e+00
1.989999961853027344e+01,2.073284238576889038e-01
1.995000076293945312e+01,2.663829088211059570e+00
