1729
{'composition': {'Au': 1729}, 'crystal structure': 'bcc', 'shape': 'cube', 'size': 30}
# q,sq
1.425000000000000000e+01,1.320353500000000000e+06
1.430000019073486328e+01,1.100962375000000000e+06
1.434999942779541016e+01,6.409256250000000000e+05
1.439999961853027344e+01,3.476446250000000000e+05
1.444999980926513672e+01,3.548140625000000000e+05
1.450000000000000000e+01,4.743592187500000000e+05
1.455000019073486328e+01,4.916280937500000000e+05
1.460000038146972656e+01,3.903106562500000000e+05
1.465000057220458984e+01,3.586244375000000000e+05
1.470000076293945312e+01,5.918799375000000000e+05
1.475000000000000000e+01,1.021660875000000000e+06
1.480000019073486328e+01,1.298083250000000000e+06
1.485000038146972656e+01,1.153466500000000000e+06
1.490000057220458984e+01,7.325872500000000000e+05
1.495000076293945312e+01,4.374814375000000000e+05
1.500000000000000000e+01,4.670021250000000000e+05
1.505000019073486328e+01,6.314315000000000000e+05
1.510000038146972656e+01,6.407203750000000000e+05
1.514999961853027344e+01,4.566328750000000000e+05
1.519999980926513672e+01,2.771528125000000000e+05
1.525000000000000000e+01,2.502026093750000000e+05
1.530000019073486328e+01,3.210203750000000000e+05
1.535000038146972656e+01,3.522348750000000000e+05
1.539999961853027344e+01,2.922350625000000000e+05
1.544999980926513672e+01,1.899641562500000000e+05
1.550000000000000000e+01,1.127460625000000000e+05
1.554999923706054688e+01,9.140771875000000000e+04
1.559999942779541016e+01,1.051985937500000000e+05
1.564999961853027344e+01,1.160753125000000000e+05
1.569999980926513672e+01,1.599275000000000000e+05
1.575000000000000000e+01,3.476033437500000000e+05
1.580000019073486328e+01,6.813902500000000000e+05
1.585000038146972656e+01,9.390620000000000000e+05
1.590000057220458984e+01,8.856601250000000000e+05
1.594999980926513672e+01,5.732456250000000000e+05
1.600000000000000000e+01,2.839870625000000000e+05
1.604999923706054688e+01,1.845664687500000000e+05
1.610000038146972656e+01,1.908735625000000000e+05
1.614999961853027344e+01,1.814423125000000000e+05
1.620000076293945312e+01,1.889812500000000000e+05
1.625000000000000000e+01,3.311820937500000000e+05
1.630000114440917969e+01,6.149137500000000000e+05
1.635000038146972656e+01,8.510607500000000000e+05
1.640000152587890625e+01,8.285816875000000000e+05
1.645000076293945312e+01,5.865168750000000000e+05
1.650000000000000000e+01,3.872389687500000000e+05
1.655000114440917969e+01,3.875783125000000000e+05
1.660000038146972656e+01,4.744909687500000000e+05
1.664999961853027344e+01,4.633438125000000000e+05
1.670000076293945312e+01,3.482164687500000000e+05
1.675000000000000000e+01,2.838130000000000000e+05
1.680000114440917969e+01,3.489455312500000000e+05
1.685000038146972656e+01,4.282050312500000000e+05
1.689999961853027344e+01,3.878101562500000000e+05
1.695000076293945312e+01,2.788165000000000000e+05
1.700000000000000000e+01,2.523983125000000000e+05
1.704999923706054688e+01,3.252338437500000000e+05
1.710000038146972656e+01,3.672696562500000000e+05
1.714999961853027344e+01,3.294021562500000000e+05
1.720000076293945312e+01,3.463665312500000000e+05
1.725000000000000000e+01,5.367611875000000000e+05
1.729999923706054688e+01,7.874587500000000000e+05
1.735000038146972656e+01,8.503930000000000000e+05
1.739999961853027344e+01,6.474013125000000000e+05
1.744999885559082031e+01,3.733216250000000000e+05
1.750000000000000000e+01,2.447857500000000000e+05
1.754999923706054688e+01,2.483757031250000000e+05
1.760000038146972656e+01,2.405336093750000000e+05
1.764999961853027344e+01,1.992540312500000000e+05
1.769999885559082031e+01,2.185014062500000000e+05
1.775000000000000000e+01,3.043422500000000000e+05
1.779999923706054688e+01,3.433826875000000000e+05
1.784999847412109375e+01,2.810128437500000000e+05
1.789999961853027344e+01,2.002813906250000000e+05
1.794999885559082031e+01,1.851004531250000000e+05
1.800000000000000000e+01,2.054066875000000000e+05
1.804999923706054688e+01,1.979885156250000000e+05
1.809999847412109375e+01,1.823567500000000000e+05
