63
{'composition': {'Au': 63}, 'crystal structure': 'fcc', 'shape': 'cube', 'size': 10}
# r,gr
4.380000114440917969e+00,-1.095623493194580078e+00
4.390000343322753906e+00,-1.320743560791015625e+00
4.400000095367431641e+00,-1.543635845184326172e+00
4.410000324249267578e+00,-1.755374670028686523e+00
4.420000076293945312e+00,-1.946731448173522949e+00
4.430000305175781250e+00,-2.108561038970947266e+00
4.440000057220458984e+00,-2.232025623321533203e+00
4.450000286102294922e+00,-2.308960437774658203e+00
4.460000038146972656e+00,-2.332138538360595703e+00
4.470000267028808594e+00,-2.295567989349365234e+00
4.480000019073486328e+00,-2.194733142852783203e+00
4.490000247955322266e+00,-2.026795864105224609e+00
4.500000000000000000e+00,-1.790790200233459473e+00
4.510000228881835938e+00,-1.487672686576843262e+00
4.519999980926513672e+00,-1.120450854301452637e+00
4.530000209808349609e+00,-6.940728425979614258e-01
4.539999961853027344e+00,-2.154727280139923096e-01
4.550000190734863281e+00,3.067298829555511475e-01
4.559999942779541016e+00,8.622272014617919922e-01
4.570000171661376953e+00,1.439503312110900879e+00
4.579999923706054688e+00,2.025906801223754883e+00
4.590000152587890625e+00,2.608219861984252930e+00
4.599999904632568359e+00,3.172785997390747070e+00
4.610000133514404297e+00,3.706143379211425781e+00
4.619999885559082031e+00,4.195188045501708984e+00
4.630000114440917969e+00,4.627755165100097656e+00
4.639999866485595703e+00,4.992814064025878906e+00
4.650000095367431641e+00,5.280946731567382812e+00
4.659999847412109375e+00,5.484517097473144531e+00
4.670000076293945312e+00,5.598018169403076172e+00
4.679999828338623047e+00,5.618163585662841797e+00
4.690000057220458984e+00,5.544041633605957031e+00
4.699999809265136719e+00,5.377180576324462891e+00
4.710000038146972656e+00,5.121445178985595703e+00
4.719999790191650391e+00,4.783036708831787109e+00
4.730000019073486328e+00,4.370200157165527344e+00
4.739999771118164062e+00,3.893130302429199219e+00
4.750000000000000000e+00,3.363520145416259766e+00
4.759999752044677734e+00,2.794394254684448242e+00
4.769999980926513672e+00,2.199549198150634766e+00
4.779999732971191406e+00,1.593339681625366211e+00
4.789999961853027344e+00,9.900627732276916504e-01
4.800000190734863281e+00,4.037257730960845947e-01
4.810000419616699219e+00,-1.524636298418045044e-01
4.820000171661376953e+00,-6.664149761199951172e-01
4.830000400543212891e+00,-1.127605319023132324e+00
4.840000152587890625e+00,-1.527189612388610840e+00
4.850000381469726562e+00,-1.858414411544799805e+00
4.860000133514404297e+00,-2.116625547409057617e+00
4.870000362396240234e+00,-2.299497127532958984e+00
4.880000114440917969e+00,-2.406959056854248047e+00
4.890000343322753906e+00,-2.441213369369506836e+00
4.900000095367431641e+00,-2.406580924987792969e+00
4.910000324249267578e+00,-2.309328794479370117e+00
4.920000076293945312e+00,-2.157439947128295898e+00
4.930000305175781250e+00,-1.960276961326599121e+00
4.940000057220458984e+00,-1.728306174278259277e+00
4.950000286102294922e+00,-1.472667098045349121e+00
4.960000038146972656e+00,-1.204854965209960938e+00
4.970000267028808594e+00,-9.362643957138061523e-01
4.980000019073486328e+00,-6.778974533081054688e-01
4.990000247955322266e+00,-4.398843646049499512e-01
5.000000000000000000e+00,-2.313008606433868408e-01
5.010000228881835938e+00,-5.974927917122840881e-02
5.019999980926513672e+00,6.876603513956069946e-02
5.030000209808349609e+00,1.500820219516754150e-01
5.039999961853027344e+00,1.819507628679275513e-01
5.050000190734863281e+00,1.640928536653518677e-01
5.059999942779541016e+00,9.816803038120269775e-02
5.070000171661376953e+00,-1.232029497623443604e-02
5.079999923706054688e+00,-1.621626466512680054e-01
5.090000152587890625e+00,-3.446860909461975098e-01
5.099999904632568359e+00,-5.519584417343139648e-01
5.110000133514404297e+00,-7.751529216766357422e-01
5.119999885559082031e+00,-1.004812955856323242e+00
5.130000114440917969e+00,-1.231246232986450195e+00
5.139999866485595703e+00,-1.444814324378967285e+00
5.150000095367431641e+00,-1.636345744132995605e+00
5.159999847412109375e+00,-1.797382116317749023e+00
5.170000076293945312e+00,-1.920544981956481934e+00
5.179999828338623047e+00,-1.999723553657531738e+00
5.190000057220458984e+00,-2.030336856842041016e+00
5.199999809265136719e+00,-2.009455919265747070e+00
5.210000038146972656e+00,-1.935907244682312012e+00
5.219999790191650391e+00,-1.810313463211059570e+00
5.230000019073486328e+00,-1.635047912597656250e+00
5.239999771118164062e+00,-1.414189219474792480e+00
5.250000000000000000e+00,-1.153298377990722656e+00
5.259999752044677734e+00,-8.593356609344482422e-01
5.269999980926513672e+00,-5.403006672859191895e-01
5.280000209808349609e+00,-2.050593048334121704e-01
5.290000438690185547e+00,1.369960904121398926e-01
5.300000190734863281e+00,4.762551188468933105e-01
5.310000419616699219e+00,8.032496571540832520e-01
5.320000171661376953e+00,1.108862519264221191e+00
5.330000400543212891e+00,1.384740829467773438e+00
5.340000152587890625e+00,1.623446464538574219e+00
5.350000381469726562e+00,1.818786978721618652e+00
5.360000133514404297e+00,1.965916872024536133e+00
5.370000362396240234e+00,2.061547756195068359e+00
5.380000114440917969e+00,2.103962182998657227e+00
5.390000343322753906e+00,2.093103170394897461e+00
5.400000095367431641e+00,2.030504941940307617e+00
5.410000324249267578e+00,1.919235110282897949e+00
5.420000076293945312e+00,1.763756632804870605e+00
5.430000305175781250e+00,1.569735288619995117e+00
5.440000057220458984e+00,1.343873620033264160e+00
5.450000286102294922e+00,1.093589186668395996e+00
5.460000038146972656e+00,8.268425464630126953e-01
5.470000267028808594e+00,5.517605543136596680e-01
5.480000019073486328e+00,2.764580845832824707e-01
5.490000247955322266e+00,8.662690408527851105e-03
5.500000000000000000e+00,-2.444338500499725342e-01
5.510000228881835938e+00,-4.765064716339111328e-01
5.519999980926513672e+00,-6.821943521499633789e-01
5.530000209808349609e+00,-8.573484420776367188e-01
5.539999961853027344e+00,-9.990541338920593262e-01
5.550000190734863281e+00,-1.105770349502563477e+00
5.559999942779541016e+00,-1.177277207374572754e+00
