# q,fq
1.800000000000000000e+01,-2.247962474822998047e+00
1.804999923706054688e+01,-2.136374235153198242e+00
1.809999847412109375e+01,-1.996205568313598633e+00
1.814999961853027344e+01,-1.817826032638549805e+00
1.820000076293945312e+01,-1.583069205284118652e+00
1.825000000000000000e+01,-1.271676540374755859e+00
1.830000114440917969e+01,-8.708868622779846191e-01
1.835000038146972656e+01,-3.850550055503845215e-01
1.840000152587890625e+01,1.587207466363906860e-01
1.845000076293945312e+01,7.116885781288146973e-01
1.850000000000000000e+01,1.212903022766113281e+00
1.855000114440917969e+01,1.604460000991821289e+00
1.860000038146972656e+01,1.847929835319519043e+00
1.864999961853027344e+01,1.936139464378356934e+00
1.870000076293945312e+01,1.895154237747192383e+00
1.875000000000000000e+01,1.775433540344238281e+00
1.880000114440917969e+01,1.634450435638427734e+00
1.885000038146972656e+01,1.517148852348327637e+00
1.889999961853027344e+01,1.441270470619201660e+00
1.895000076293945312e+01,1.393199682235717773e+00
1.900000000000000000e+01,1.335662007331848145e+00
1.904999923706054688e+01,1.224348783493041992e+00
1.910000038146972656e+01,1.026737570762634277e+00
1.914999961853027344e+01,7.360315918922424316e-01
1.920000076293945312e+01,3.750193417072296143e-01
1.925000000000000000e+01,-1.082007400691509247e-02
1.929999923706054688e+01,-3.679420053958892822e-01
1.935000038146972656e+01,-6.508094668388366699e-01
1.939999961853027344e+01,-8.334383964538574219e-01
1.945000076293945312e+01,-9.128680229187011719e-01
1.950000000000000000e+01,-9.045437574386596680e-01
1.954999923706054688e+01,-8.327915072441101074e-01
1.960000038146972656e+01,-7.211083173751831055e-01
1.964999961853027344e+01,-5.864664316177368164e-01
1.970000076293945312e+01,-4.388369023799896240e-01
1.975000000000000000e+01,-2.853665351867675781e-01
1.979999923706054688e+01,-1.357706785202026367e-01
1.985000038146972656e+01,-5.882978904992341995e-03
1.989999961853027344e+01,8.294153958559036255e-02
1.995000076293945312e+01,1.087456643581390381e-01
