# r,gr
3.909999847412109375e+00,4.908902943134307861e-01
3.920000076293945312e+00,3.344256281852722168e-01
3.930000066757202148e+00,1.854437291622161865e-01
3.940000057220458984e+00,4.275960102677345276e-02
3.950000047683715820e+00,-9.528511762619018555e-02
3.960000038146972656e+00,-2.306565344333648682e-01
3.970000028610229492e+00,-3.654300868511199951e-01
3.980000019073486328e+00,-5.015987753868103027e-01
3.990000009536743164e+00,-6.409100890159606934e-01
4.000000000000000000e+00,-7.846425175666809082e-01
4.010000228881835938e+00,-9.335302114486694336e-01
4.019999980926513672e+00,-1.087585568428039551e+00
4.030000209808349609e+00,-1.246059298515319824e+00
4.039999961853027344e+00,-1.407407045364379883e+00
4.050000190734863281e+00,-1.569280266761779785e+00
4.059999942779541016e+00,-1.728599548339843750e+00
4.070000171661376953e+00,-1.881662964820861816e+00
4.079999923706054688e+00,-2.024269104003906250e+00
4.090000152587890625e+00,-2.151920795440673828e+00
4.099999904632568359e+00,-2.260007619857788086e+00
4.110000133514404297e+00,-2.344054937362670898e+00
4.119999885559082031e+00,-2.399951457977294922e+00
4.130000114440917969e+00,-2.424174785614013672e+00
4.139999866485595703e+00,-2.414029598236083984e+00
4.150000095367431641e+00,-2.367844581604003906e+00
4.159999847412109375e+00,-2.285131216049194336e+00
4.170000076293945312e+00,-2.166711330413818359e+00
4.179999828338623047e+00,-2.014828681945800781e+00
4.190000057220458984e+00,-1.833083033561706543e+00
4.199999809265136719e+00,-1.626506686210632324e+00
4.210000038146972656e+00,-1.401364684104919434e+00
4.219999790191650391e+00,-1.165063023567199707e+00
4.230000019073486328e+00,-9.258920550346374512e-01
4.239999771118164062e+00,-6.928004622459411621e-01
4.250000000000000000e+00,-4.750373661518096924e-01
4.259999752044677734e+00,-2.818794548511505127e-01
4.269999980926513672e+00,-1.222055852413177490e-01
4.279999732971191406e+00,-4.192066378891468048e-03
4.289999961853027344e+00,6.511294841766357422e-02
4.299999713897705078e+00,8.005724847316741943e-02
4.309999942779541016e+00,3.672106936573982239e-02
4.320000171661376953e+00,-6.681032478809356689e-02
4.330000400543212891e+00,-2.302801162004470825e-01
4.340000152587890625e+00,-4.511002898216247559e-01
4.350000381469726562e+00,-7.243788838386535645e-01
4.360000133514404297e+00,-1.042824387550354004e+00
4.370000362396240234e+00,-1.397024631500244141e+00
4.380000114440917969e+00,-1.775469303131103516e+00
4.390000343322753906e+00,-2.165022134780883789e+00
4.400000095367431641e+00,-2.551095485687255859e+00
4.410000324249267578e+00,-2.918228626251220703e+00
4.420000076293945312e+00,-3.250425577163696289e+00
4.430000305175781250e+00,-3.531771659851074219e+00
4.440000057220458984e+00,-3.746880054473876953e+00
4.450000286102294922e+00,-3.881491661071777344e+00
4.460000038146972656e+00,-3.922938346862792969e+00
4.470000267028808594e+00,-3.860671758651733398e+00
4.480000019073486328e+00,-3.686680316925048828e+00
4.490000247955322266e+00,-3.395845174789428711e+00
4.500000000000000000e+00,-2.986279964447021484e+00
4.510000228881835938e+00,-2.459445476531982422e+00
4.519999980926513672e+00,-1.820362687110900879e+00
4.530000209808349609e+00,-1.077428579330444336e+00
4.539999961853027344e+00,-2.425360679626464844e-01
4.550000190734863281e+00,6.694682240486145020e-01
4.559999942779541016e+00,1.640771389007568359e+00
4.570000171661376953e+00,2.651392459869384766e+00
4.579999923706054688e+00,3.679327487945556641e+00
4.590000152587890625e+00,4.701518535614013672e+00
4.599999904632568359e+00,5.694078445434570312e+00
4.610000133514404297e+00,6.633406162261962891e+00
4.619999885559082031e+00,7.496434211730957031e+00
4.630000114440917969e+00,8.261695861816406250e+00
4.639999866485595703e+00,8.909619331359863281e+00
4.650000095367431641e+00,9.423406600952148438e+00
4.659999847412109375e+00,9.789345741271972656e+00
4.670000076293945312e+00,9.997397422790527344e+00
4.679999828338623047e+00,1.004138946533203125e+01
4.690000057220458984e+00,9.919301033020019531e+00
4.699999809265136719e+00,9.633392333984375000e+00
4.710000038146972656e+00,9.190039634704589844e+00
