# q,iq
1.614999961853027344e+01,9.333227500000000000e+05
1.620000076293945312e+01,6.139442500000000000e+05
1.625000000000000000e+01,5.533797500000000000e+05
1.630000114440917969e+01,1.289587250000000000e+06
1.635000038146972656e+01,2.502894250000000000e+06
1.640000152587890625e+01,2.869361500000000000e+06
1.645000076293945312e+01,2.096850250000000000e+06
1.650000000000000000e+01,1.161316875000000000e+06
1.655000114440917969e+01,5.934440000000000000e+05
1.660000038146972656e+01,3.675265625000000000e+05
1.664999961853027344e+01,4.056828125000000000e+05
1.670000076293945312e+01,1.026981500000000000e+06
1.675000000000000000e+01,2.084580375000000000e+06
1.680000114440917969e+01,2.279798000000000000e+06
1.685000038146972656e+01,1.340377000000000000e+06
1.689999961853027344e+01,6.750937500000000000e+05
1.695000076293945312e+01,1.234843125000000000e+06
1.700000000000000000e+01,2.318257500000000000e+06
1.704999923706054688e+01,2.565334000000000000e+06
1.710000038146972656e+01,1.808377875000000000e+06
1.714999961853027344e+01,9.425093125000000000e+05
1.720000076293945312e+01,4.442103125000000000e+05
1.725000000000000000e+01,2.248178750000000000e+05
1.729999923706054688e+01,1.886785000000000000e+05
1.735000038146972656e+01,1.848941250000000000e+05
1.739999961853027344e+01,1.655201875000000000e+05
1.744999885559082031e+01,2.068336875000000000e+05
1.750000000000000000e+01,2.686203750000000000e+05
1.754999923706054688e+01,5.082131875000000000e+05
1.760000038146972656e+01,1.155451125000000000e+06
1.764999961853027344e+01,2.028034875000000000e+06
1.769999885559082031e+01,2.438648250000000000e+06
1.775000000000000000e+01,1.867080250000000000e+06
1.779999923706054688e+01,9.133766250000000000e+05
1.784999847412109375e+01,3.896976250000000000e+05
1.789999961853027344e+01,3.252185000000000000e+05
1.794999885559082031e+01,6.546180000000000000e+05
1.800000000000000000e+01,1.137262375000000000e+06
1.804999923706054688e+01,1.131541125000000000e+06
1.809999847412109375e+01,6.382796875000000000e+05
1.814999961853027344e+01,4.457685625000000000e+05
1.820000076293945312e+01,8.730407500000000000e+05
1.825000000000000000e+01,1.174917250000000000e+06
1.830000114440917969e+01,8.144922500000000000e+05
1.835000038146972656e+01,3.310025000000000000e+05
1.840000152587890625e+01,1.623773125000000000e+05
1.845000076293945312e+01,1.588560625000000000e+05
1.850000000000000000e+01,1.705459375000000000e+05
1.855000114440917969e+01,2.478479375000000000e+05
1.860000038146972656e+01,4.142676250000000000e+05
1.864999961853027344e+01,4.322163125000000000e+05
1.870000076293945312e+01,3.955414687500000000e+05
1.875000000000000000e+01,9.993264375000000000e+05
1.880000114440917969e+01,2.245538000000000000e+06
1.885000038146972656e+01,2.873611000000000000e+06
1.889999961853027344e+01,2.176860000000000000e+06
1.895000076293945312e+01,1.071873250000000000e+06
1.900000000000000000e+01,4.931589687500000000e+05
1.904999923706054688e+01,3.352903125000000000e+05
1.910000038146972656e+01,4.414899062500000000e+05
1.914999961853027344e+01,8.365828125000000000e+05
1.920000076293945312e+01,1.019221750000000000e+06
1.925000000000000000e+01,7.075545000000000000e+05
1.929999923706054688e+01,5.648612500000000000e+05
1.935000038146972656e+01,1.084462125000000000e+06
1.939999961853027344e+01,1.710512250000000000e+06
1.945000076293945312e+01,1.682027500000000000e+06
1.950000000000000000e+01,1.073824625000000000e+06
1.954999923706054688e+01,4.963799687500000000e+05
1.960000038146972656e+01,2.582715000000000000e+05
1.964999961853027344e+01,2.818563437500000000e+05
1.970000076293945312e+01,4.781512187500000000e+05
1.975000000000000000e+01,6.148410000000000000e+05
1.979999923706054688e+01,4.566810625000000000e+05
1.985000038146972656e+01,3.759934687500000000e+05
1.989999961853027344e+01,7.492515000000000000e+05
1.995000076293945312e+01,1.160365250000000000e+06
