# q,fq
7.150000095367431641e+00,4.808598995208740234e+00
7.199999809265136719e+00,6.113153934478759766e+00
7.250000000000000000e+00,6.684955596923828125e+00
7.300000190734863281e+00,6.473235130310058594e+00
7.349999904632568359e+00,5.557610988616943359e+00
7.400000095367431641e+00,4.086081504821777344e+00
7.450000286102294922e+00,2.274503231048583984e+00
7.500000000000000000e+00,4.256201088428497314e-01
7.550000190734863281e+00,-1.125117182731628418e+00
7.599999904632568359e+00,-2.149454593658447266e+00
7.650000095367431641e+00,-2.643181324005126953e+00
7.700000286102294922e+00,-2.789898633956909180e+00
7.750000000000000000e+00,-2.772846937179565430e+00
7.800000190734863281e+00,-2.591705560684204102e+00
7.850000381469726562e+00,-2.062748193740844727e+00
7.900000095367431641e+00,-1.025673866271972656e+00
7.950000286102294922e+00,4.109706580638885498e-01
8.000000000000000000e+00,1.805103659629821777e+00
8.050000190734863281e+00,2.578579664230346680e+00
8.100000381469726562e+00,2.351099014282226562e+00
8.150000572204589844e+00,1.183668136596679688e+00
8.199999809265136719e+00,-4.231548607349395752e-01
8.250000000000000000e+00,-1.760314702987670898e+00
8.300000190734863281e+00,-2.227197170257568359e+00
8.349999427795410156e+00,-1.579406499862670898e+00
8.399999618530273438e+00,-1.995478384196758270e-02
8.449999809265136719e+00,1.878022551536560059e+00
8.500000000000000000e+00,3.385753154754638672e+00
8.550000190734863281e+00,3.905238389968872070e+00
8.600000381469726562e+00,3.220583677291870117e+00
8.650000572204589844e+00,1.589576244354248047e+00
8.700000762939453125e+00,-3.924367427825927734e-01
8.750000000000000000e+00,-2.095720767974853516e+00
8.800000190734863281e+00,-3.152483463287353516e+00
8.850000381469726562e+00,-3.571340799331665039e+00
8.900000572204589844e+00,-3.621971368789672852e+00
8.950000762939453125e+00,-3.596249818801879883e+00
9.000000000000000000e+00,-3.618095636367797852e+00
9.050000190734863281e+00,-3.610561609268188477e+00
9.100000381469726562e+00,-3.407485008239746094e+00
9.149999618530273438e+00,-2.911450386047363281e+00
9.199999809265136719e+00,-2.196631431579589844e+00
9.250000000000000000e+00,-1.501473665237426758e+00
9.300000190734863281e+00,-1.114613413810729980e+00
9.350000381469726562e+00,-1.202956914901733398e+00
9.399999618530273438e+00,-1.664618968963623047e+00
9.449999809265136719e+00,-2.097215652465820312e+00
9.500000000000000000e+00,-1.934890389442443848e+00
9.549999237060546875e+00,-7.200998067855834961e-01
9.599999427795410156e+00,1.615894198417663574e+00
9.649999618530273438e+00,4.625597000122070312e+00
9.699999809265136719e+00,7.471003532409667969e+00
9.750000000000000000e+00,9.264238357543945312e+00
9.800000190734863281e+00,9.451303482055664062e+00
9.850000381469726562e+00,8.032985687255859375e+00
9.900000572204589844e+00,5.512243747711181641e+00
9.949999809265136719e+00,2.623689413070678711e+00
1.000000000000000000e+01,2.293077483773231506e-02
1.005000019073486328e+01,-1.894617319107055664e+00
1.010000038146972656e+01,-2.995877265930175781e+00
1.015000057220458984e+01,-3.309314966201782227e+00
1.019999980926513672e+01,-2.939914464950561523e+00
1.025000000000000000e+01,-2.059317827224731445e+00
1.030000019073486328e+01,-9.413373470306396484e-01
1.034999942779541016e+01,4.025197774171829224e-02
1.039999961853027344e+01,5.092750191688537598e-01
1.044999980926513672e+01,2.625636160373687744e-01
1.050000000000000000e+01,-5.756897330284118652e-01
1.055000019073486328e+01,-1.545406579971313477e+00
1.060000038146972656e+01,-2.046246528625488281e+00
1.065000057220458984e+01,-1.658997654914855957e+00
