# q,fq
5.599999904632568359e+00,-2.299395561218261719e+00
5.650000095367431641e+00,-2.362084150314331055e+00
5.700000286102294922e+00,-2.470088720321655273e+00
5.750000000000000000e+00,-2.544235706329345703e+00
5.800000190734863281e+00,-2.573567628860473633e+00
5.850000381469726562e+00,-2.573082923889160156e+00
5.900000095367431641e+00,-2.561853647232055664e+00
5.950000286102294922e+00,-2.551569223403930664e+00
6.000000000000000000e+00,-2.416514396667480469e+00
6.050000190734863281e+00,-1.915948390960693359e+00
6.100000381469726562e+00,-1.097811698913574219e+00
6.150000095367431641e+00,-5.194334387779235840e-01
6.199999809265136719e+00,-7.139083147048950195e-01
6.250000000000000000e+00,-1.530695557594299316e+00
6.299999713897705078e+00,-2.301487445831298828e+00
6.349999904632568359e+00,-2.575419902801513672e+00
6.399999618530273438e+00,-2.493371009826660156e+00
6.449999809265136719e+00,-2.476146459579467773e+00
6.500000000000000000e+00,-2.508667945861816406e+00
6.549999713897705078e+00,-1.758903264999389648e+00
6.599999904632568359e+00,5.834200978279113770e-01
6.650000095367431641e+00,3.884241819381713867e+00
6.699999809265136719e+00,6.309037685394287109e+00
6.750000000000000000e+00,6.960616588592529297e+00
6.799999713897705078e+00,6.775825500488281250e+00
6.849999904632568359e+00,6.650185585021972656e+00
6.900000095367431641e+00,5.898986339569091797e+00
6.949999809265136719e+00,3.628225564956665039e+00
7.000000000000000000e+00,5.750389099121093750e-01
7.050000190734863281e+00,-1.659503817558288574e+00
7.099999904632568359e+00,-2.531201601028442383e+00
7.150000095367431641e+00,-2.674990177154541016e+00
7.199999809265136719e+00,-2.694692850112915039e+00
7.250000000000000000e+00,-2.755562543869018555e+00
7.300000190734863281e+00,-2.889931678771972656e+00
7.349999904632568359e+00,-2.821116447448730469e+00
7.400000095367431641e+00,-1.797963023185729980e+00
7.450000286102294922e+00,5.504801273345947266e-01
7.500000000000000000e+00,3.214879274368286133e+00
7.550000190734863281e+00,4.333852767944335938e+00
7.599999904632568359e+00,3.023219823837280273e+00
7.650000095367431641e+00,3.679852187633514404e-01
7.700000286102294922e+00,-1.758776783943176270e+00
7.750000000000000000e+00,-2.599610567092895508e+00
7.800000190734863281e+00,-2.582742452621459961e+00
7.850000381469726562e+00,-1.719242453575134277e+00
7.900000095367431641e+00,6.631305813789367676e-01
7.950000286102294922e+00,4.020362377166748047e+00
8.000000000000000000e+00,5.922983646392822266e+00
8.050000190734863281e+00,4.588185310363769531e+00
8.100000381469726562e+00,1.150644540786743164e+00
8.150000572204589844e+00,-1.776987910270690918e+00
8.199999809265136719e+00,-3.019285202026367188e+00
8.250000000000000000e+00,-3.265419006347656250e+00
8.300000190734863281e+00,-3.391326665878295898e+00
8.349999427795410156e+00,-3.552323818206787109e+00
8.399999618530273438e+00,-3.628211498260498047e+00
8.449999809265136719e+00,-3.653819799423217773e+00
8.500000000000000000e+00,-3.662255764007568359e+00
8.550000190734863281e+00,-3.422649621963500977e+00
8.600000381469726562e+00,-2.605123043060302734e+00
8.650000572204589844e+00,-1.352405548095703125e+00
8.700000762939453125e+00,-4.501743018627166748e-01
8.750000000000000000e+00,-5.628633499145507812e-01
8.800000190734863281e+00,-1.503524780273437500e+00
8.850000381469726562e+00,-2.547845125198364258e+00
8.900000572204589844e+00,-2.978574752807617188e+00
8.950000762939453125e+00,-1.972180843353271484e+00
9.000000000000000000e+00,1.182653427124023438e+00
9.050000190734863281e+00,5.936158180236816406e+00
9.100000381469726562e+00,1.014170169830322266e+01
9.149999618530273438e+00,1.169065952301025391e+01
9.199999809265136719e+00,1.022799873352050781e+01
9.250000000000000000e+00,6.922548770904541016e+00
9.300000190734863281e+00,3.141334295272827148e+00
9.350000381469726562e+00,-1.584646254777908325e-01
9.399999618530273438e+00,-2.344671010971069336e+00
9.449999809265136719e+00,-3.269653081893920898e+00
9.500000000000000000e+00,-3.431158304214477539e+00
9.549999237060546875e+00,-3.351713418960571289e+00
9.599999427795410156e+00,-2.787790536880493164e+00
9.649999618530273438e+00,-1.203221082687377930e+00
9.699999809265136719e+00,8.592196106910705566e-01
9.750000000000000000e+00,1.740913867950439453e+00
9.800000190734863281e+00,5.247647762298583984e-01
9.850000381469726562e+00,-1.724530458450317383e+00
9.900000572204589844e+00,-3.135185480117797852e+00
9.949999809265136719e+00,-2.859646320343017578e+00
1.000000000000000000e+01,-1.258303403854370117e+00
1.005000019073486328e+01,9.869322180747985840e-01
1.010000038146972656e+01,3.156140327453613281e+00
1.015000057220458984e+01,4.331510066986083984e+00
1.019999980926513672e+01,3.796411275863647461e+00
1.025000000000000000e+01,1.722107052803039551e+00
1.030000019073486328e+01,-8.507210612297058105e-01
1.034999942779541016e+01,-2.836937427520751953e+00
1.039999961853027344e+01,-3.868506431579589844e+00
1.044999980926513672e+01,-4.234525680541992188e+00
1.050000000000000000e+01,-4.244280815124511719e+00
1.055000019073486328e+01,-3.928750038146972656e+00
1.060000038146972656e+01,-3.348341703414916992e+00
1.065000057220458984e+01,-2.826719284057617188e+00
1.070000076293945312e+01,-2.730385303497314453e+00
