# q,fq
3.450000047683715820e+00,-1.400477409362792969e+00
3.500000000000000000e+00,-1.463930964469909668e+00
3.550000190734863281e+00,-1.514734268188476562e+00
3.600000143051147461e+00,-1.544105768203735352e+00
3.650000095367431641e+00,-1.583010792732238770e+00
3.700000047683715820e+00,-1.619320273399353027e+00
3.750000000000000000e+00,-1.593600153923034668e+00
3.799999952316284180e+00,-1.512159228324890137e+00
3.849999904632568359e+00,-1.165459752082824707e+00
3.899999856948852539e+00,-3.306275904178619385e-01
3.950000047683715820e+00,4.967823326587677002e-01
4.000000000000000000e+00,5.025630593299865723e-01
4.050000190734863281e+00,-3.087305128574371338e-01
4.099999904632568359e+00,-1.177786588668823242e+00
4.150000095367431641e+00,-1.621718049049377441e+00
4.199999809265136719e+00,-1.749768257141113281e+00
4.250000000000000000e+00,-1.817858934402465820e+00
4.299999713897705078e+00,-1.872864723205566406e+00
4.349999904632568359e+00,-1.836610436439514160e+00
4.399999618530273438e+00,-1.685556054115295410e+00
4.449999809265136719e+00,-1.431052446365356445e+00
4.500000000000000000e+00,-9.784448146820068359e-01
4.549999713897705078e+00,-2.112614959478378296e-01
4.599999904632568359e+00,6.483051180839538574e-01
4.650000095367431641e+00,1.007793307304382324e+00
4.699999809265136719e+00,5.594275593757629395e-01
4.750000000000000000e+00,-3.442454636096954346e-01
4.799999713897705078e+00,-1.126182675361633301e+00
4.849999904632568359e+00,-1.508312225341796875e+00
4.900000095367431641e+00,-1.733435034751892090e+00
4.949999809265136719e+00,-1.784568190574645996e+00
5.000000000000000000e+00,-1.591556787490844727e+00
5.050000190734863281e+00,-4.389717876911163330e-01
5.099999904632568359e+00,2.756140947341918945e+00
5.150000095367431641e+00,5.101489543914794922e+00
5.199999809265136719e+00,3.543810129165649414e+00
5.250000000000000000e+00,7.405276298522949219e-01
5.300000190734863281e+00,-1.397391259670257568e-01
5.349999904632568359e+00,6.604122519493103027e-01
5.400000095367431641e+00,2.639873027801513672e+00
5.450000286102294922e+00,5.441681861877441406e+00
5.500000000000000000e+00,7.204404354095458984e+00
5.550000190734863281e+00,6.459948539733886719e+00
5.599999904632568359e+00,4.068864822387695312e+00
5.650000095367431641e+00,1.645511746406555176e+00
5.700000286102294922e+00,-2.026280164718627930e-01
5.750000000000000000e+00,-1.413902878761291504e+00
5.800000190734863281e+00,-1.911468744277954102e+00
5.850000381469726562e+00,2.826303010806441307e-03
5.900000095367431641e+00,-4.128330051898956299e-01
5.950000286102294922e+00,-2.102947950363159180e+00
6.000000000000000000e+00,-1.948482513427734375e+00
6.050000190734863281e+00,-1.628537058830261230e+00
6.100000381469726562e+00,-1.435354828834533691e+00
6.150000095367431641e+00,-1.567888975143432617e+00
6.199999809265136719e+00,-1.927075862884521484e+00
6.250000000000000000e+00,-2.331665992736816406e+00
6.299999713897705078e+00,-2.556223154067993164e+00
6.349999904632568359e+00,-2.484259366989135742e+00
6.399999618530273438e+00,-1.571554780006408691e+00
6.449999809265136719e+00,-6.836024522781372070e-01
6.500000000000000000e+00,-1.368392348289489746e+00
6.549999713897705078e+00,-2.439787626266479492e+00
6.599999904632568359e+00,-2.776585817337036133e+00
6.650000095367431641e+00,-2.793185710906982422e+00
6.699999809265136719e+00,-2.752517223358154297e+00
6.750000000000000000e+00,-2.584036350250244141e+00
6.799999713897705078e+00,-1.986824274063110352e+00
6.849999904632568359e+00,-7.699182629585266113e-01
6.900000095367431641e+00,5.697439908981323242e-01
6.949999809265136719e+00,1.211770534515380859e+00
7.000000000000000000e+00,9.524316787719726562e-01
7.050000190734863281e+00,4.230408072471618652e-01
7.099999904632568359e+00,5.399621129035949707e-01
7.150000095367431641e+00,1.631062030792236328e+00
7.199999809265136719e+00,2.987558364868164062e+00
7.250000000000000000e+00,3.390600681304931641e+00
7.300000190734863281e+00,2.539777040481567383e+00
7.349999904632568359e+00,1.324694514274597168e+00
7.400000095367431641e+00,1.281896710395812988e+00
7.450000286102294922e+00,2.855574369430541992e+00
7.500000000000000000e+00,3.320237636566162109e+00
7.550000190734863281e+00,1.397331237792968750e+00
7.599999904632568359e+00,-2.293653041124343872e-01
